ts,side,strike,spot,close,oi
2026-09-02 10:40:00,PE,23900.0,23861.25,136.85,8588645
2026-09-02 10:45:00,PE,23900.0,23862.9,134.4,8415095
2026-09-02 10:50:00,PE,23900.0,23854.55,137.95,8284770
2026-09-02 10:55:00,PE,23900.0,23859.95,135.8,8316490
2026-09-02 11:00:00,PE,23900.0,23836.6,148.05,8219705
2026-09-02 11:05:00,PE,23900.0,23829.9,151.45,7700030
2026-09-02 11:10:00,PE,23900.0,23832.1,149.7,7658690
2026-09-02 11:15:00,PE,23900.0,23834.95,147.95,7330180
2026-09-02 11:20:00,PE,23850.0,23824.85,127.75,5570175
2026-09-02 11:25:00,PE,23850.0,23819.0,129.1,5600595
2026-09-02 11:30:00,PE,23850.0,23813.95,128.3,5330585
2026-09-02 11:35:00,PE,23850.0,23817.7,125.6,5106790
2026-09-02 11:40:00,PE,23850.0,23811.95,129.55,5007795
2026-09-02 11:45:00,PE,23850.0,23813.1,129.9,4871295
2026-09-02 11:50:00,PE,23900.0,23825.2,144.0,6693245
2026-09-02 11:55:00,PE,23850.0,23814.8,130.05,4659395
2026-09-02 12:00:00,PE,23850.0,23806.1,133.25,4639635
2026-09-02 12:05:00,PE,23850.0,23812.5,131.15,4587895
2026-09-02 12:10:00,PE,23900.0,23838.85,138.55,6370195
2026-09-02 12:15:00,PE,23900.0,23829.0,143.4,6409520
2026-09-02 12:20:00,PE,23900.0,23826.35,145.4,6580210
2026-09-02 12:25:00,PE,23900.0,23836.2,136.35,6543225
2026-09-02 12:30:00,PE,23900.0,23848.85,132.65,6822660
2026-09-02 12:35:00,PE,23900.0,23851.25,131.45,7548775
2026-09-02 12:40:00,PE,23900.0,23860.95,126.2,8335470
2026-09-02 12:45:00,PE,23900.0,23859.95,125.3,8679450
2026-09-02 12:50:00,PE,23900.0,23863.15,124.6,8897395
2026-09-02 12:55:00,PE,23900.0,23869.7,122.65,9046115
2026-09-02 13:00:00,PE,23900.0,23866.25,123.45,9489935
2026-09-02 13:05:00,PE,23900.0,23857.75,126.7,9831250
2026-09-02 13:10:00,PE,23900.0,23874.2,119.35,10031645
2026-09-02 13:15:00,PE,23900.0,23871.2,121.7,10336820
