,minute,preCAS_pct,CAS_pct,preCAS_pts,CAS_pts
275,275,63.6633002594347,72.95631014895136,200.20704208449752,229.4315091551689
276,276,63.44699534191886,72.8079549992621,199.52681081235642,228.96496492048027
277,277,63.23926643478459,72.66567338360072,198.87354920192593,228.5175206111453
278,278,63.05104264540162,72.53691461593017,198.2816268861061,228.1126026770653
279,279,62.858829244043015,72.40558751740869,197.67715812029928,227.69960790875484
280,280,62.688947461986864,72.28965419844535,197.1429173732613,227.3350231829536
281,281,62.54271043752881,72.18995960469728,196.68303417539573,227.02150566744967
282,282,62.400660761074924,72.09321104205753,196.23631926372764,226.71725277020596
283,283,62.246244652882524,71.98814241014809,195.75071465093788,226.3868350896155
284,284,62.03863762227746,71.84705054197737,195.097836315319,225.94313227380917
285,285,61.82588780557702,71.70266602830013,194.42878505137196,225.48907481388596
286,286,61.5995440956456,71.54928226087533,193.71698399055458,225.0067166851877
287,287,61.363908394675846,71.38985121842946,192.97596166672884,224.50534120992234
288,288,61.140631188814965,71.23901832494772,192.27380408507452,224.03100501732843
289,289,60.97003149239636,71.12392719780965,191.73730565566075,223.6690687991213
290,290,60.80253427921755,71.01106122197804,191.21056385196425,223.31413019114552
291,291,60.641142207471574,70.90243355937757,190.70302137194085,222.97252014376863
292,292,60.492870768472315,70.80274508685329,190.23674038891477,222.6590218781639
293,293,60.32666354360067,70.69112135769738,189.7140553140125,222.3079898620781
294,294,60.170938309546685,70.58665639390574,189.22433378903952,221.97947058461432
295,295,59.994632627414866,70.46852523381355,188.6698912926804,221.60797413306864
296,296,59.80869041742961,70.34409885924818,188.08514404099697,221.21668062004755
297,297,59.60629281183662,70.20885067152093,187.44864819840586,220.7913548907527
298,298,59.39592246987295,70.06848551389099,186.7870798578515,220.3499374193634
299,299,59.17150695803195,69.91898715701504,186.08134255487676,219.87979805014038
300,300,58.94553771689134,69.76870371761895,185.37071911583917,219.40718976949574
301,301,58.67980601650491,69.59229890481669,184.53505150976707,218.85243552903557
302,302,58.36760761956745,69.3854969893056,183.55325638856448,218.202089102866
303,303,58.019915725435325,69.15576079013577,182.45984204470733,217.47961941140966
304,304,57.65045904773773,68.91231624882505,181.29798225549166,216.71404000649636
305,305,57.255004294487534,68.65251705182168,180.0543642510238,215.89702881549601
306,306,56.892307769397874,68.41495200424104,178.91376365120232,215.14993912198406
307,307,56.56789274463052,68.2030453760453,177.89354992914014,214.48353949996817
308,308,56.288833412486106,68.02121032982349,177.01596985982178,213.91170837272512
309,309,56.01097000190715,67.84056730987845,176.14215070013597,213.34362590529054
310,310,55.76545791776207,67.68130173375411,175.3700693288847,212.8427707851224
311,311,55.48856814734802,67.50207299620268,174.49931205283792,212.27913592397817
312,312,55.2227885240709,67.33042939020318,173.66349373984121,211.73935462910595
313,313,54.92695962496478,67.13983667102482,172.7331770799792,211.13998255140905
314,314,54.60486379102997,66.93287324311605,171.72025670172297,210.4891282043609
315,315,54.25098426296675,66.70615702845939,170.60738361347467,209.77615569831687
316,316,53.91911698630649,66.49418666612215,169.56373420236923,209.10955564647884
317,317,53.55363871206864,66.26147623578328,168.41438561482937,208.37773265378928
318,318,53.206721126085554,66.04129693156494,167.32340629937244,207.68531728973903
319,319,52.85896249840102,65.82128792146914,166.22978209320718,206.99343746315571
320,320,52.49189468152371,65.58983554060961,165.07543474454724,206.26557075868914
321,321,52.1043887439054,65.34636610690066,163.85681401259353,205.49991307267192
322,322,51.70544704394382,65.09665558484308,162.60223032956128,204.7146285399067
323,323,51.2689724346526,64.82456205351164,161.22961392238358,203.85895437824365
324,324,50.832593492201816,64.55370193889581,159.85729836632527,203.00715904019307
325,325,50.45045326515493,64.31748333209728,158.65555161102384,202.26430360606173
326,326,50.03653200431176,64.06265932713605,157.35386051188834,201.46293829704518
327,327,49.62245324295198,63.80883305585814,156.05167410835566,200.66471064047073
328,328,49.24332329422803,63.57740142793582,154.85939401463838,199.93690919941582
329,329,48.8925457297283,63.364113005731525,153.75627591783996,199.26616413991724
330,330,48.51374793459705,63.13469915260493,152.5650403739346,198.5447081556922
331,331,48.20217243691484,62.946714641097714,151.58520413354563,197.9535383160328
332,332,47.86833849985228,62.74602613509742,150.53537000910728,197.32241721481842
333,333,47.49781106367797,62.524166006816415,149.37014292057574,196.6247160296989
